student_hash,id,submitted_on,grade,compiles,flake8,flake8_runtime
dc29d2ed9b890a1db4a20e573685d014,6347d18b6a7392b4e586576e,2022-10-13 10:51:23.184,100.0,True,False,0.4393768310546875
dc29d2ed9b890a1db4a20e573685d014,6347d17fe46f28bb708919bd,2022-10-13 10:51:11.913,0.0,True,False,0.45011019706726074
dc29d2ed9b890a1db4a20e573685d014,6347d174a41ed8321145d36f,2022-10-13 10:51:00.055,0.0,True,False,0.4434781074523926
dc29d2ed9b890a1db4a20e573685d014,6347d160a41ed8321145d360,2022-10-13 10:50:40.344,0.0,True,False,0.43578648567199707
dc29d2ed9b890a1db4a20e573685d014,6347d138e46f28bb708919b4,2022-10-13 10:50:00.887,0.0,True,False,0.4355754852294922
50fee5d861a61e6c905003ac36bc2b22,6349941da41ed8321146041f,2022-10-14 18:53:49.387,100.0,True,False,0.4360480308532715
50fee5d861a61e6c905003ac36bc2b22,63499230d0579510aa3c093e,2022-10-14 18:45:36.014,0.0,True,False,0.4550957679748535
50fee5d861a61e6c905003ac36bc2b22,63499226e46f28bb70895d4a,2022-10-14 18:45:26.080,0.0,True,False,0.43689560890197754
50fee5d861a61e6c905003ac36bc2b22,634991ff6d3572586675dbd7,2022-10-14 18:44:47.171,0.0,True,False,0.44284677505493164
50fee5d861a61e6c905003ac36bc2b22,634991eae46f28bb70895d45,2022-10-14 18:44:26.454,0.0,True,False,0.43823742866516113
300cb222c62d4a54f2911051cc61d4c5,6594241f0bcda0a757801030,2024-01-02 15:56:31.525,100.0,True,False,0.44144654273986816
300cb222c62d4a54f2911051cc61d4c5,6594241283cb92f228f5b844,2024-01-02 15:56:18.123,0.0,True,False,0.4452176094055176
bac1e2b7d1bf796281742e750f65f0e5,6547b7a0342758533cd6b407,2023-11-05 16:41:20.052,100.0,True,False,0.4338960647583008
bac1e2b7d1bf796281742e750f65f0e5,6547b78d71a05333e2a480ed,2023-11-05 16:41:01.005,0.0,True,False,0.4399678707122803
bac1e2b7d1bf796281742e750f65f0e5,6547b77d3fc1400e98cc10fe,2023-11-05 16:40:45.159,0.0,True,False,0.4413013458251953
bac1e2b7d1bf796281742e750f65f0e5,6547b77186f0097fd2e08706,2023-11-05 16:40:33.468,0.0,True,False,0.4670143127441406
025358ca1987615f69d6ab9efcc80316,635eab36d0579510aa3ce20f,2022-10-30 17:49:58.495,100.0,True,False,0.4438660144805908
0dc554f2679bab24360c82640ec2eed3,66ae1b3526943bbfc41c768c,2024-08-03 13:57:41.218,100.0,True,False,0.45911145210266113
0dc554f2679bab24360c82640ec2eed3,66ae1b07dad4f4d810cc2432,2024-08-03 13:56:55.210,0.0,False,False,0.0
0dc554f2679bab24360c82640ec2eed3,6648b5023d100822067eb649,2024-05-18 16:02:42.162,100.0,True,False,0.45554375648498535
0dc554f2679bab24360c82640ec2eed3,6648b4f5a169e7279905f281,2024-05-18 16:02:29.564,0.0,False,False,0.0
0dc554f2679bab24360c82640ec2eed3,6648b4cc3d100822067eb644,2024-05-18 16:01:48.959,0.0,False,False,0.0
c29b401519627ee672b68dde112eeb1e,636a9afc6a7392b4e58770cc,2022-11-08 19:07:56.269,100.0,True,False,0.4333841800689697
c29b401519627ee672b68dde112eeb1e,636a9af46d357258667688d5,2022-11-08 19:07:48.292,0.0,False,False,0.0
c29b401519627ee672b68dde112eeb1e,636a9a95e46f28bb708c71c9,2022-11-08 19:06:13.347,0.0,True,False,0.4395639896392822
c29b401519627ee672b68dde112eeb1e,636a9a64a41ed832114827f5,2022-11-08 19:05:24.253,0.0,True,False,0.4491262435913086
c29b401519627ee672b68dde112eeb1e,636a9a4ba41ed832114827e8,2022-11-08 19:04:59.122,0.0,True,False,0.4586460590362549
53409c810ce9fea69094a1712f1b6baa,636a8ef83146b16e21770171,2022-11-08 18:16:40.157,100.0,True,False,0.44527435302734375
53409c810ce9fea69094a1712f1b6baa,636a8eba86fd1834882f747e,2022-11-08 18:15:38.299,0.0,True,False,0.4459528923034668
53409c810ce9fea69094a1712f1b6baa,636a8e8f3146b16e21770167,2022-11-08 18:14:55.566,0.0,True,False,0.4539797306060791
53409c810ce9fea69094a1712f1b6baa,636a8d2f86fd1834882f7451,2022-11-08 18:09:03.742,0.0,True,False,0.4568188190460205
53409c810ce9fea69094a1712f1b6baa,636a8cb2a41ed832114823b0,2022-11-08 18:06:58.195,0.0,True,False,0.44899463653564453
3bfa39d0e64a1ea2330cbcea68804db3,6478bf5b290db4b9cd9f4445,2023-06-01 17:55:07.349,0.0,True,False,0.4519834518432617
3bfa39d0e64a1ea2330cbcea68804db3,6478bf409f1f4b1c1639f9ed,2023-06-01 17:54:40.955,0.0,True,False,0.4462406635284424
aba55055a97a9c93319fb3481d69a525,63c684abc1f4a16b94d91a30,2023-01-17 12:21:15.680,100.0,True,False,0.4759714603424072
aba55055a97a9c93319fb3481d69a525,63c684318d1b8e94fb35c3f3,2023-01-17 12:19:13.710,0.0,True,False,0.4477412700653076
aba55055a97a9c93319fb3481d69a525,63c6841e4244f6c3109ff3aa,2023-01-17 12:18:54.188,0.0,True,False,0.445711612701416
aba55055a97a9c93319fb3481d69a525,63c683df8d1b8e94fb35c3c3,2023-01-17 12:17:51.697,0.0,True,False,0.43938684463500977
aba55055a97a9c93319fb3481d69a525,63c6837b3d1ab8bf1144a87a,2023-01-17 12:16:11.361,0.0,True,False,0.45214080810546875
a3bdb3f06bd9f5cd5251b3904a3000aa,64bd2042b16046390f7e0316,2023-07-23 14:42:42.573,100.0,True,False,0.44433164596557617
a3bdb3f06bd9f5cd5251b3904a3000aa,64bd1fdfa57c85a0283787e8,2023-07-23 14:41:03.307,0.0,True,False,0.4358997344970703
a3bdb3f06bd9f5cd5251b3904a3000aa,64bd1f8c290db4b9cda33f34,2023-07-23 14:39:40.231,0.0,True,False,0.4420161247253418
a3bdb3f06bd9f5cd5251b3904a3000aa,64bd1f15a2ad512c47297756,2023-07-23 14:37:41.368,0.0,True,False,0.4413721561431885
de75944cf6a8d24d29fd4a9de929ec55,6339e3e3e46f28bb70871ef9,2022-10-02 21:17:55.111,100.0,True,False,0.4512152671813965
966003c1616f9d941034d6f2dede73a7,636aa1e96d35725866768959,2022-11-08 19:37:29.683,100.0,True,False,0.46532487869262695
966003c1616f9d941034d6f2dede73a7,636aa1d9d0579510aa3d6969,2022-11-08 19:37:13.121,0.0,False,False,0.0
51c68470261f1717f639775d2556d939,6363aa6ce46f28bb708b9892,2022-11-03 12:47:56.815,0.0,True,False,0.44465088844299316
51c68470261f1717f639775d2556d939,6363aa5480607efdfdb9acdf,2022-11-03 12:47:32.426,0.0,False,False,0.0
51c68470261f1717f639775d2556d939,6363aa31e46f28bb708b988b,2022-11-03 12:46:57.963,0.0,False,False,0.0
51c68470261f1717f639775d2556d939,6363aa1fa41ed832114794c5,2022-11-03 12:46:39.083,0.0,False,False,0.0
51c68470261f1717f639775d2556d939,634e683a80607efdfdb8b647,2022-10-18 10:47:54.413,100.0,True,False,0.5135624408721924
1814f4d5e6dfbc431756c0d2635de5a8,658d1a7a6e50a56ff1396a4c,2023-12-28 07:49:30.296,100.0,True,False,0.44582271575927734
1814f4d5e6dfbc431756c0d2635de5a8,658d19de0bcda0a7577fa823,2023-12-28 07:46:54.836,0.0,True,False,0.4674208164215088
1814f4d5e6dfbc431756c0d2635de5a8,658d194a83cb92f228f5870d,2023-12-28 07:44:26.463,0.0,False,False,0.0
1814f4d5e6dfbc431756c0d2635de5a8,658d1900c6b05849cef3e331,2023-12-28 07:43:12.493,0.0,True,False,0.44632816314697266
91d78ae403cd3740e8957a2d2be9f2e4,63c5ca034244f6c3109fe928,2023-01-16 23:04:51.136,100.0,True,False,0.43903231620788574
91d78ae403cd3740e8957a2d2be9f2e4,63c5c9dc4244f6c3109fe923,2023-01-16 23:04:12.623,0.0,True,False,0.4410288333892822
89a5825cdba97b34f7325e38a5e1ff51,61825dffafb6417fa7fffe94,2021-11-03 11:01:35.284,100.0,True,False,0.4416332244873047
89a5825cdba97b34f7325e38a5e1ff51,61825df3faf7c34313577e6b,2021-11-03 11:01:23.849,0.0,True,False,0.45061302185058594
89a5825cdba97b34f7325e38a5e1ff51,61825de6ea50f6bd1caf75c2,2021-11-03 11:01:10.881,0.0,True,False,0.4494767189025879
89a5825cdba97b34f7325e38a5e1ff51,61825dda379300c9b7153459,2021-11-03 11:00:58.662,0.0,True,False,0.44630956649780273
89a5825cdba97b34f7325e38a5e1ff51,61825dc3faf7c34313577e5c,2021-11-03 11:00:35.305,0.0,True,False,0.4494166374206543
9768c28bbed989cefac82dbc6da50c48,636a811680607efdfdba1cf3,2022-11-08 17:17:26.596,100.0,True,False,0.44344615936279297
9768c28bbed989cefac82dbc6da50c48,636a8107e46f28bb708c676c,2022-11-08 17:17:11.424,0.0,True,False,0.4505486488342285
9768c28bbed989cefac82dbc6da50c48,636a80ff80607efdfdba1ce4,2022-11-08 17:17:03.103,0.0,False,False,0.0
9768c28bbed989cefac82dbc6da50c48,636a80ac80607efdfdba1cbc,2022-11-08 17:15:40.186,0.0,True,False,0.44632983207702637
9768c28bbed989cefac82dbc6da50c48,636a80836d35725866768636,2022-11-08 17:14:59.095,0.0,True,False,0.44481658935546875
d64a2efbe43fc69ac7565a2b0d5ecf12,6592cf5c6e50a56ff1399795,2024-01-01 15:42:36.280,100.0,True,False,0.4442720413208008
d64a2efbe43fc69ac7565a2b0d5ecf12,6592ce326e50a56ff1399786,2024-01-01 15:37:38.488,0.0,True,False,0.43776917457580566
d64a2efbe43fc69ac7565a2b0d5ecf12,6592cc658ba6947cb3362538,2024-01-01 15:29:57.183,0.0,True,False,0.43218564987182617
d64a2efbe43fc69ac7565a2b0d5ecf12,6592ca128ba6947cb3362513,2024-01-01 15:20:02.876,0.0,True,False,0.527087926864624
d64a2efbe43fc69ac7565a2b0d5ecf12,6592c9ffb2180bc51f84b455,2024-01-01 15:19:43.312,0.0,True,False,0.44448304176330566
4ce8ac3bfdd2aef369970374cde4e0bf,6546818c06fca2ea4c49dd4a,2023-11-04 18:38:20.158,100.0,True,False,0.4502716064453125
4ce8ac3bfdd2aef369970374cde4e0bf,646ddca7ecefcb79e82fcf31,2023-05-24 11:45:11.749,100.0,True,False,0.44368481636047363
4ce8ac3bfdd2aef369970374cde4e0bf,646ddc8b38185572f5c0430d,2023-05-24 11:44:43.914,0.0,True,False,0.442946195602417
4ce8ac3bfdd2aef369970374cde4e0bf,646ddc84ecefcb79e82fcf2c,2023-05-24 11:44:35.947,100.0,True,False,0.4356980323791504
4ce8ac3bfdd2aef369970374cde4e0bf,646ddc74290db4b9cd9e97f8,2023-05-24 11:44:20.085,0.0,True,False,0.4376258850097656
547adcf741623aa8565d1cff4004f376,65a663920bcda0a757815419,2024-01-16 12:08:02.457,100.0,True,False,0.43706798553466797
547adcf741623aa8565d1cff4004f376,65a6636483cb92f228f65805,2024-01-16 12:07:16.908,0.0,True,False,0.43867039680480957
547adcf741623aa8565d1cff4004f376,65a663246e50a56ff13a5d0f,2024-01-16 12:06:12.067,0.0,True,False,0.45268797874450684
547adcf741623aa8565d1cff4004f376,65a66317b2180bc51f85516c,2024-01-16 12:05:59.617,0.0,True,False,0.43456292152404785
547adcf741623aa8565d1cff4004f376,65a661b60bcda0a757815311,2024-01-16 12:00:06.849,0.0,True,False,0.43673157691955566
92c53a3c93f4e001482e26aa23ed4006,6347ff0180607efdfdb8595d,2022-10-13 14:05:21.205,100.0,True,False,0.4351367950439453
92c53a3c93f4e001482e26aa23ed4006,6347fee6a41ed8321145dcab,2022-10-13 14:04:54.252,0.0,True,False,0.4417579174041748
edae4c161508098abe1434e6e1de8a53,652e4f7b71a05333e2a31324,2023-10-17 11:10:19.624,0.0,True,False,0.4342050552368164
edae4c161508098abe1434e6e1de8a53,652e4e305d19655242e5e7c5,2023-10-17 11:04:48.163,0.0,True,False,0.4454832077026367
edae4c161508098abe1434e6e1de8a53,652c517d53046160bca65110,2023-10-15 22:54:21.220,0.0,True,False,0.44929003715515137
edae4c161508098abe1434e6e1de8a53,652c51461717518346c25a64,2023-10-15 22:53:26.275,0.0,True,False,0.4362680912017822
3478406458f8f5fc5bc6f4680d54e9cc,652f9a5e5d19655242e5f6fc,2023-10-18 10:42:06.496,100.0,True,False,0.4643361568450928
3478406458f8f5fc5bc6f4680d54e9cc,652f9a3724b0d467d650ddbc,2023-10-18 10:41:27.882,0.0,True,False,0.4455265998840332
3478406458f8f5fc5bc6f4680d54e9cc,652f99a05d19655242e5f6ee,2023-10-18 10:38:56.866,0.0,True,False,0.4530634880065918
3478406458f8f5fc5bc6f4680d54e9cc,652f999506fca2ea4c492d90,2023-10-18 10:38:45.501,0.0,True,False,0.43663454055786133
3478406458f8f5fc5bc6f4680d54e9cc,652f998171a05333e2a32ada,2023-10-18 10:38:25.055,0.0,True,False,0.4342217445373535
20fd5ddb82a032aa45d592d282b75b32,637653cbe46f28bb708f8dea,2022-11-17 16:31:23.211,100.0,True,False,0.442486047744751
20fd5ddb82a032aa45d592d282b75b32,637653b93146b16e21791628,2022-11-17 16:31:05.440,0.0,True,False,0.4414544105529785
20fd5ddb82a032aa45d592d282b75b32,6376535280607efdfdbcafec,2022-11-17 16:29:22.511,0.0,True,False,0.44136762619018555
539880c57eb7916c58a617cfa842845a,664c6b065a361291a3a709e1,2024-05-21 11:36:06.844,100.0,True,False,0.4447059631347656
539880c57eb7916c58a617cfa842845a,654a0fe5f7a41d353885586d,2023-11-07 11:22:29.907,100.0,True,False,0.4402503967285156
356ceddbb7b8f63b44a3ae0de2498d2b,65295c1d7297631223087f75,2023-10-13 17:02:53.751,100.0,True,False,0.4409456253051758
356ceddbb7b8f63b44a3ae0de2498d2b,65295beeec1498b13aaca78d,2023-10-13 17:02:06.071,0.0,True,False,0.44025540351867676
356ceddbb7b8f63b44a3ae0de2498d2b,65295b94ec1498b13aaca788,2023-10-13 17:00:36.487,0.0,True,False,0.44779133796691895
e2db2cac7bc87abf590e774feff03d5f,654ac6f7358432b85040c581,2023-11-08 00:23:35.057,100.0,True,False,0.4436218738555908
e2db2cac7bc87abf590e774feff03d5f,654ac657358432b85040c576,2023-11-08 00:20:55.473,0.0,True,False,0.4489312171936035
e2db2cac7bc87abf590e774feff03d5f,654ac64af7a41d35388572b5,2023-11-08 00:20:42.944,0.0,True,False,0.44081640243530273
e2db2cac7bc87abf590e774feff03d5f,654ac61b108434001228593b,2023-11-08 00:19:55.799,0.0,True,False,0.45363473892211914
e2db2cac7bc87abf590e774feff03d5f,654ac60f264e960316512ca5,2023-11-08 00:19:43.179,0.0,False,False,0.0
c4cc4050d2903bf48b3c6bfb10851ff0,659942446e50a56ff139dbca,2024-01-06 13:06:28.537,100.0,True,False,0.4522542953491211
19afdc8b990e34fb7f93aaeec0ce0bea,5ffacc266779dd13202a8a77,2021-01-10 10:43:02.278,100.0,True,False,0.44368958473205566
19afdc8b990e34fb7f93aaeec0ce0bea,5ffacbf56779dd131aea9adb,2021-01-10 10:42:12.997,100.0,True,False,0.4430866241455078
19afdc8b990e34fb7f93aaeec0ce0bea,5ffacb426779dd131d175577,2021-01-10 10:39:14.399,100.0,True,False,0.44423961639404297
19afdc8b990e34fb7f93aaeec0ce0bea,5ffacb196779dd131b659509,2021-01-10 10:38:33.092,0.0,True,False,0.45142292976379395
19afdc8b990e34fb7f93aaeec0ce0bea,5ffacb0e6779dd131d175556,2021-01-10 10:38:22.339,0.0,True,False,0.44231247901916504
800dd1a8423678fd47d1aa90993fecdb,65a7b67bb2180bc51f85890f,2024-01-17 12:14:03.708,100.0,True,False,0.4403111934661865
800dd1a8423678fd47d1aa90993fecdb,65a7b668b2180bc51f858908,2024-01-17 12:13:44.264,0.0,True,False,0.4535343647003174
800dd1a8423678fd47d1aa90993fecdb,65a7b5910bcda0a75781bdf2,2024-01-17 12:10:09.895,0.0,True,False,0.4462261199951172
800dd1a8423678fd47d1aa90993fecdb,65a7b58a8ba6947cb3370a7b,2024-01-17 12:10:02.287,0.0,False,False,0.0
